Code,Parent,Name_de
"34404046","51110","Startdienstangestellter | Startdienstangestellte"
"34404047","43230","Luftfrachtleiter | Luftfrachtleiterin"
"34404048","31550","Luftfahrtinspektor | Luftfahrtinspektorin"
"34404049","31550","Apron-Service-Mitarbeiter | Apron-Service-Mitarbeiterin"
"34404050","13240","Flugplatzleiter | Flugplatzleiterin"
"34404051","51110","Flughafenserviceangestellter | Flughafenserviceangestellte"
"34404052","51110","Flugverkehrsangestellter | Flugverkehrsangestellte"
"34404053","51110","Airliner"
"34404054","43230","Gate Agent"
"34404055","31530","Aeronautiker | Aeronautikerin"
"34404056","51110","Angestellter Fluggesellschaft | Angestellte Fluggesellschaft"
"34404057","72320","Flugzeugwart | Flugzeugwartin"
"34404058","93330","Gepäcksortierer (Luftverkehr) | Gepäcksortiererin (Luftverkehr)"
"34404059","43230","Leiter Gepäcksortierung (Luftverkehr) | Leiterin Gepäcksortierung (Luftverkehr)"
"34404060","31540","Startleiter | Startleiterin"
"34404061","31550","Luftfahrzeuginspektor | Luftfahrzeuginspektorin"
"34404062","51110","Airlineangestellter | Airlineangestellte"
"34404063","43230","Load Controller"
"34404064","51110","Luftfahrtangestellter | Luftfahrtangestellte"
"34501001","83440","Hubstaplerfahrer | Hubstaplerfahrerin"
"34501002","13240","Speditionschef | Speditionschefin"
"34501003","33310","Spediteur | Spediteurin"
"34501004","43230","Internationaler Spediteur | Internationale Spediteurin"
"34501005","43230","Speditionsmeister | Speditionsmeisterin"
"34501006","13240","Speditionsleiter | Speditionsleiterin"
"34501007","33310","Transithändler | Transithändlerin"
"34501008","13240","Speditionsleiter, dipl. HFP | Speditionsleiterin, dipl. HFP"
"34501009","43210","Lager- und Transportlogistiker | Lager- und Transportlogistikerin"
"34501010","43230","Speditionsdisponent | Speditionsdisponentin"
"34501012","43230","Transporteur | Transporteurin"
"34501013","83440","Staplerfahrer | Staplerfahrerin"
"34501014","43230","Transportvorarbeiter | Transportvorarbeiterin"
"34501015","43230","Lademeister | Lademeisterin"
"34501016","33310","Speditionskaufmann | Speditionskauffrau"
"34501017","43230","Lieferantgehilfe | Lieferantgehilfin"
"34501018","43230","Luftfrachtspediteur | Luftfrachtspediteurin"
"34501019","43230","Speditionsfachmann | Speditionsfachfrau"
"34501020","43230","Speditionsfachmann, eidg. FA | Speditionsfachfrau, eidg. FA"
"34501022","43230","Speditionsangestellter | Speditionsangestellte"
"34501023","43230","Speditionsarbeiter | Speditionsarbeiterin"
"34501024","83440","Gabelstaplerführer | Gabelstaplerführerin"
"34501025","83440","Clark-Fahrer | Clark-Fahrerin"
"34501026","43230","Transportarbeiter | Transportarbeiterin"
"34501027","43230","Güterspediteur | Güterspediteurin"
"34501028","93330","Rampenangestellter | Rampenangestellte"
"34501029","43230","Rampenchef | Rampenchefin"
"34501031","43230","Ramp Supervisor | Ramp Supervisorin"
"34501032","43230","Speditionssachbearbeiter | Speditionssachbearbeiterin"
"34501034","43230","Transportfachmann | Transportfachfrau"
"34501035","43230","Transportkaufmann | Transportkauffrau"
"34502002","96210","Eilbote | Eilbotin"
"34502003","96210","Laufbursche | Laufmädchen"
"34502005","96210","Metzgereiausläufer | Metzgereiausläuferin"
"34502006","96210","Botengänger | Botengängerin"
"34502007","96210","Austräger | Austrägerin"
"34502008","96210","Ausläufer | Ausläuferin"
"34502009","96210","Abholdienstangestellter | Abholdienstangestellte"
"34502010","83220","Blumenbote | Blumenbotin"
"34502011","83220","Lieferer | Lieferin"
"34502012","83220","Autokurier | Autokurierin"
"34502013","83220","Eierlieferant | Eierlieferantin"
"34502014","44120","Postverteiler | Postverteilerin"
"34502015","96210","Verträger | Verträgerin"
"34502016","83220","Lieferant-Fahrer | Lieferantin-Fahrerin"
"34502017","96210","Bürobote | Bürobotin"
"34502018","96210","Bäckereiausläufer | Bäckereiausläuferin"
"34502019","96210","Zeitungsverträger | Zeitungsverträgerin"
"34502020","96210","Brotausträger | Brotausträgerin"
"34502021","96210","Verteiler | Verteilerin"
"34502022","83220","Textilienverteiler | Textilienverteilerin"
"34502024","96210","Bierführer | Bierführerin"
"34502025","96210","Kurier | Kurierin"
"34502026","83220","Kurierfahrer | Kurierfahrerin"
"34502027","96210","Auslieferer für Mahlzeitendienst | Auslieferin für Mahlzeitendienst"
"34502028","83220","Pizzakurier | Pizzakurierin"
"34502029","93310","Velokurier | Velokurierin"
"34502030","83210","Motorradkurier | Motorradkurierin"
"34503001","43230","Versandangestellter | Versandangestellte"
"34503002","83220","Taxihalter | Taxihalterin"
"34503003","93330","Zügelmann | Züglerin"
"34503004","93330","Möbelträger | Möbelträgerin"
"34503005","93330","Möbeltransportarbeiter | Möbeltransportarbeiterin"
"34503006","93330","Säumer | Säumerin"
"34503007","93330","Lastenträger | Lastenträgerin"
"34503008","43230","Verträgerchef | Verträgerchefin"
"34503009","93330","Fuhrmann | Fuhrfrau"
"34503010","43230","Autotransportangestellter | Autotransportangestellte"
"34503011","93330","Verlader | Verladerin"
"34503012","93330","Verladeakkordant | Verladeakkordantin"
"34503013","83431","Kranwagenführer | Kranwagenführerin"
"34503014","43230","Kohlentransportarbeiter | Kohlentransportarbeiterin"
"34503015","93320","Kutscher | Kutscherin"
"34503016","93320","Hotelkutscher | Hotelkutscherin"
"34503017","93320","Droschkenkutscher | Droschkenkutscherin"
"34503018","93320","Herrschaftskutscher | Herrschaftskutscherin"
"34503019","93330","Auslader | Ausladerin"
"34503020","43230","Frachtangestellter | Frachtangestellte"
"34503021","83220","Fuhrhalter-Spediteur | Fuhrhalterin-Spediteurin"
"34503022","43230","Versandarbeiter | Versandarbeiterin"
"34503023","93330","Verladearbeiter | Verladearbeiterin"
"34503024","43230","Gepäckarbeiter | Gepäckarbeiterin"
"34503025","83000","Gerätefahrer | Gerätefahrerin"
"34503026","93330","Verladechef | Verladechefin"
"34503027","83220","Fahrzeugauslieferer | Fahrzeugauslieferin"
"34503028","13240","Kleintransportunternehmer | Kleintransportunternehmerin"
"34503029","13240","Autotransportunternehmer | Autotransportunternehmerin"
"34503031","13240","Chef Abschleppdienst | Chefin Abschleppdienst"
"34503032","13240","Carhalter | Carhalterin"
"34503033","13240","Lastwagenunternehmer | Lastwagenunternehmerin"
"34503034","43230","Transportagent | Transportagentin"
"34503035","93330","Beifahrer auf Lieferwagen | Beifahrerin auf Lieferwagen"
"34503036","83000","Schlepper | Schlepperin"
"34503037","43230","Verkehrsangestellter | Verkehrsangestellte"
"34503038","93330","Schiffsverlader | Schiffsverladerin"
"34503039","83220","Fuhrhalter | Fuhrhalterin"
"34503040","93330","Zügler | Züglerin"
"34503041","13240","Verkehrsleiter | Verkehrsleiterin"
"34503042","13240","Chef Verkehrskontrolle | Chefin Verkehrskontrolle"
"34503043","31500","Verkehrsexperte | Verkehrsexpertin"
"34503044","93330","Beifahrer | Beifahrerin"
"34503045","43230","LKW-Disponent | LKW-Disponentin"
"34503046","93330","Belader | Beladerin"
"34503047","93320","Gespannfahrer | Gespannfahrerin"
"34503048","93320","Postkutscher | Postkutscherin"
"34503049","54140","Verladeaufseher | Verladeaufseherin"
"34503050","93330","Umschlagarbeiter | Umschlagarbeiterin"
"34503051","93330","Viehtransportangestellter | Viehtransportangestellte"
"34503052","93330","Ladearbeiter | Ladearbeiterin"
"34503053","13240","Fuhrparkleiter | Fuhrparkleiterin"
"34503054","13240","Carunternehmer | Carunternehmerin"
"34503055","33310","Schiffsfrachtvermittler | Schiffsfrachtvermittlerin"
"34503056","13240","Experte öffentlicher Verkehr, dipl. HFP | Expertin öffentlicher Verkehr, dipl. HFP"
"34503057","13240","Manager öffentlicher Verkehr, dipl. HFP | Managerin öffentlicher Verkehr, dipl. HFP"
"34503058","13240","Experte öffentlicher Verkehr | Expertin öffentlicher Verkehr"
"34503060","83000","Testfahrer | Testfahrerin"
"34503061","96210","Reklameverträger | Reklameverträgerin"
"34503062","83000","Autotester | Autotesterin"
"34503065","93330","Umzugsfachmann | Umzugsfachfrau"
"34503066","43230","Fahrplansachbearbeiter | Fahrplansachbearbeiterin"
"34503067","43230","Fachmann öffentlicher Verkehr EFZ | Fachfrau öffentlicher Verkehr EFZ"
"34503068","13240","Spezialist öffentlicher Verkehr, eidg. FA | Spezialistin öffentlicher Verkehr, eidg. FA"
"35101001","42111","Posthalter | Posthalterin"
"35101002","42111","Betriebssekretär PTT | Betriebssekretärin PTT"
"35101003","42111","Postverwalter | Postverwalterin"
"35101004","13240","Postbürochef | Postbürochefin"
"35101005","33410","Postdienstchef | Postdienstchefin"
"35101006","42111","PTT-Büroangestellter | PTT-Büroangestellte"
"35101007","42111","PTT-Betriebssekretär | PTT-Betriebssekretärin"
"35101008","42111","Postbeamter, dipl. | Postbeamtin, dipl."
"35101009","13240","Posthalter-Stellvertreter | Posthalterin-Stellvertreterin"
"35101010","42111","PTT-Beamter | PTT-Beamtin"
"35101011","42111","Beamter PTT | Beamtin PTT"
"35101012","13240","Posthalterablöser | Posthalterablöserin"
"35101013","42111","Postadjunkt | Postadjunktin"
"35101014","13240","Postamtsleiter | Postamtsleiterin"
"35101015","13240","Postbetriebschef | Postbetriebschefin"
"35101016","24110","Postrevisor | Postrevisorin"
"35101017","42111","Postbeamter | Postbeamtin"
"35101018","42111","Betriebssekretär, Post | Betriebssekretärin, Post"
"35101019","42111","Postbüroangestellter | Postbüroangestellte"
"35101020","42111","Postbetriebssekretär | Postbetriebssekretärin"
"35101021","42111","Beamter, Post | Beamtin, Post"
"35101022","13240","Poststellenleiter | Poststellenleiterin"
"35101023","42111","Postkaufmann | Postkauffrau"
"35101024","42111","Betriebssekretär Post | Betriebssekretärin Post"
"35102001","42111","Betriebsassistent PTT | Betriebsassistentin PTT"
"35102002","42111","Postcheckbüroangestellter | Postcheckbüroangestellte"
"35102003","42111","Betriebsangestellter PTT | Betriebsangestellte PTT"
"35102004","42111","Privatassistent PTT | Privatassistentin PTT"
"35102005","42111","Postcheckassistent | Postcheckassistentin"
"35102008","42111","Schalterbeamter PTT | Schalterbeamtin PTT"
"35102010","42111","Betriebsassistent, Post | Betriebsassistentin, Post"
"35102011","42111","Betriebsangestellter, Post | Betriebsangestellte, Post"
"35102012","42111","Privatassistent, Post | Privatassistentin, Post"
"35102013","42111","Schalterbeamter, Post | Schalterbeamtin, Post"
"35102014","42111","Betriebsassistent Post | Betriebsassistentin Post"
"35103001","96210","Paketträger | Paketträgerin"
"35103002","44120","Briefträger | Briefträgerin"
"35103003","44120","Postbote | Postbotin"
"35103004","44120","Uniformierter Postbeamter | Uniformierte Postbeamtin"
"35103005","96210","Telegramm-Ausläufer | Telegramm-Ausläuferin"
"35103006","96210","Paketbote | Paketbotin"
"35103007","44120","Expressbote PTT | Expressbotin PTT"
"35103008","44120","Briefbote | Briefbotin"
"35103009","44120","Landbriefträger | Landbriefträgerin"
"35103010","44120","Oberbriefträger | Oberbriefträgerin"
"35103011","44120","Briefkastenleerer | Briefkastenleererin"
"35103012","96210","Depeschenbote | Depeschenbotin"
"35103017","44120","PTT-Zustellbeamter | PTT-Zustellbeamtin"
"35103019","44120","Zustellbeamter PTT | Zustellbeamtin PTT"
"35103020","44120","Privatbriefträger | Privatbriefträgerin"
"35103021","44120","Zustellbeamter | Zustellbeamtin"
"35103024","44120","Mandatüberbringer | Mandatüberbringerin"
"35103025","44120","Uniformierter Postbeamter PTT | Uniformierte Postbeamtin PTT"
"35103026","44120","Expressbote, Post | Expressbotin, Post"
"35103027","44120","Zustellbeamter, Post | Zustellbeamtin, Post"
"35103028","44120","Uniformierter Postbeamter Post | Uniformierte Postbeamtin Post"
"35104001","42230","Assistent-Teleoperateur | Assistentin-Teleoperatrice"
"35104002","42230","Teleoperateur | Teleoperatrice"
"35104003","42230","Telefonist | Telefonistin"
"35104004","41310","Telexist | Telexistin"
"35104005","42230","Telegrafist | Telegrafistin"
"35104006","42230","Telefongehilfe | Telefongehilfin"
"35104007","42230","Telefonbeamter | Telefonbeamtin"
"35104008","42230","Haustelefonist | Haustelefonistin"
"35104009","42230","Teleoperateurassistent PTT | Teleoperateurassistentin PTT"
"35104010","35220","Technischer Operator PTT | Technische Operatorin PTT"
"35104011","42230","Teleoperateur PTT | Teleoperatrice PTT"
"35104012","33410","Teleoperateurchef | Teleoperateurchefin"
"35104013","42230","Telefonist PTT | Telefonistin PTT"
"35104014","33410","Chef des Telegraphenbüros | Chefin des Telegraphenbüros"
"35104015","33410","Telegraphenchef | Telegraphenchefin"
"35104016","42220","Call Center Agent | Call Center Agentin"
"35105001","96210","Bahnpostkondukteur | Bahnpostkondukteurin"
"35105002","72310","Wagenmeister (PTT) | Wagenmeisterin (PTT)"
"35105003","41200","Fernmeldesekretär | Fernmeldesekretärin"
"35105004","35220","Funker | Funkerin"
"35105005","42111","PTT-Angestellter | PTT-Angestellte"
"35105006","42111","Postgehilfe | Postgehilfin"
"35105007","74220","PTT-Handwerksmeister | PTT-Handwerksmeisterin"
"35105009","42111","Ableger PTT | Ablegerin PTT"
"35105010","35220","Fernmeldebeamter | Fernmeldebeamtin"
"35105011","35220","Fernmeldeberater | Fernmeldeberaterin"
"35105012","42111","Briefversandangestellter | Briefversandangestellte"
"35105013","13240","Betriebsleiter PTT | Betriebsleiterin PTT"
"35105014","35220","Fernmeldeassistent | Fernmeldeassistentin"
"35105015","35220","Fernmeldespezialist PTT | Fernmeldespezialistin PTT"
"35105017","35220","Fernmeldeangestellter | Fernmeldeangestellte"
"35105018","42111","Postcheckinspektor | Postcheckinspektorin"
"35105020","35210","Radiooperateur | Radiooperateurin"
"35105021","44120","Postsortierer | Postsortiererin"
"35105022","96290","Posthaltergehilfe | Posthaltergehilfin"
"35105023","42111","Checkamtgehilfe | Checkamtgehilfin"
"35105024","96290","PTT-Hilfsangestellter | PTT-Hilfsangestellte"
"35105025","42111","Betriebsbeamter PTT | Betriebsbeamtin PTT"
"35105026","35220","Telekommunikationsassistent | Telekommunikationsassistentin"
"35105027","41200","Fernmeldesekretär PTT | Fernmeldesekretärin PTT"
"35105029","42111","Postablagehalter | Postablagehalterin"
"35105030","42111","PTT-Betriebsbeamter | PTT-Betriebsbeamtin"
"35105031","96290","Privatpostgehilfe | Privatpostgehilfin"
"35105032","35220","Fernmelder | Fernmelderin"
"35105033","96290","Bahnpostaushelfer | Bahnpostaushelferin"
"35105034","42111","Bahnpostbeamter | Bahnpostbeamtin"
"35105035","42111","PTT-Inspektor | PTT-Inspektorin"
"35105036","44120","Briefsortierer | Briefsortiererin"
"35105037","33410","Gruppenchef PTT | Gruppenchefin PTT"
"35105040","96290","Betriebsgehilfe PTT | Betriebsgehilfin PTT"
"35105043","42111","Postsekretär | Postsekretärin"
"35105045","96290","PTT-Gehilfe | PTT-Gehilfin"
"35105048","74220","Chefmonteur PTT | Chefmonteurin PTT"
"35105050","43230","Postspediteur | Postspediteurin"
"35105051","42111","Postcommis | Postcommise"
"35105052","96210","Postkondukteur | Postkondukteurin"
"35105053","35220","Telecomberater | Telecomberaterin"
"35105054","35220","Radiotelegrafist | Radiotelegrafistin"
"35105055","43210","Materialverwalter PTT | Materialverwalterin PTT"
"35105056","33410","Kreispostkontrolleur | Kreispostkontrolleurin"
"35105057","75220","Telegraphenbetriebsbeamter | Telegraphenbetriebsbeamtin"
"35105058","42111","Postangestellter | Postangestellte"
"35105059","42111","Postassistent | Postassistentin"
"35105060","74220","Monteur PTT | Monteurin PTT"
"35105061","72310","Wagenmeister, Post | Wagenmeisterin, Post"
"35105062","74220","Handwerksmeister, Post | Handwerksmeisterin, Post"
"35105063","42111","Ableger, Post | Ablegerin, Post"
"35105064","13240","Betriebsleiter, Post | Betriebsleiterin, Post"
"35105065","96290","Hilfsangestellter, Post | Hilfsangestellte, Post"
"35105066","42111","Betriebsbeamter, Post | Betriebsbeamtin, Post"
"35105067","33410","Inspektor, Post | Inspektorin, Post"
"35105068","33410","Gruppenchef, Post | Gruppenchefin, Post"
"35105069","96290","Betriebsgehilfe, Post | Betriebsgehilfin, Post"
"35105070","31220","Chefmonteur, Post | Chefmonteurin, Post"
"35105071","43210","Materialverwalter, Post | Materialverwalterin, Post"
"35105072","74220","Monteur, Post | Monteuse, Post"
"35105073","43230","Logistikassistent Distribution (Post) | Logistikassistentin Distribution (Post)"
"35105074","44120","Paketsortierer | Paketsortiererin"
"35105075","44130","Codierer (Post) | Codiererin (Post)"
"35105076","35220","Telekommunikationsberater | Telekommunikationsberaterin"
"36101001","54120","Polizeiassistent | Polizeiassistentin"
"36101002","54120","Polizeibeamter | Polizeibeamtin"
